survey_id,adm0_name,adm0_iso3,adm1_pcode,adm1_name,adm2_pcode,adm2_name,round,survey_date,weight_final
586216580,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216583,Chad,TCD,TD19,Barh-El-Gazel,TD1902,Barh-El-Gazel Nord,7,8/21/2024 12:00:00 AM,0.4440767
586216597,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216616,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216631,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216634,Chad,TCD,TD19,Barh-El-Gazel,TD1901,Barh-El-Gazel Sud,7,8/22/2024 12:00:00 AM,0.89691864
586216652,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216739,Chad,TCD,TD19,Barh-El-Gazel,TD1901,Barh-El-Gazel Sud,7,8/22/2024 12:00:00 AM,0.89691864
586216750,Chad,TCD,TD19,Barh-El-Gazel,TD1901,Barh-El-Gazel Sud,7,8/22/2024 12:00:00 AM,0.89691864
586216836,Chad,TCD,TD19,Barh-El-Gazel,TD1901,Barh-El-Gazel Sud,7,8/22/2024 12:00:00 AM,0.89691864
586216937,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216941,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216943,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216945,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216951,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216954,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216956,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216959,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216961,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216964,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216967,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586216971,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586218286,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586218291,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586218297,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586218474,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218476,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218481,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218487,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218491,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218498,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218503,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218507,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218510,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218515,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218519,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218521,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218525,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218530,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218534,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218542,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218550,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218554,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218559,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218561,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218564,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218569,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586218571,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/18/2024 12:00:00 AM,2.16793005
586219894,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586219919,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586219937,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586219951,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586219976,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586220037,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586220070,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586220110,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586220148,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586220190,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586220222,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586220297,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586221338,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586221414,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586221445,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586221473,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586221566,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586221585,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586221601,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586221694,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586221777,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586221837,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586221870,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586221913,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/16/2024 12:00:00 AM,2.16793005
586222256,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586222390,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586222472,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586222512,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586222629,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586222668,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586222743,Chad,TCD,TD14,Ouaddaï,TD1401,Ouara,7,8/19/2024 12:00:00 AM,2.16793005
586261719,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/18/2024 12:00:00 AM,0.96130117
586261727,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/18/2024 12:00:00 AM,0.96130117
586261733,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/18/2024 12:00:00 AM,0.39846472
586261748,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/18/2024 12:00:00 AM,0.39846472
586261757,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/18/2024 12:00:00 AM,0.39846472
586261773,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/18/2024 12:00:00 AM,0.39846472
586305197,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/18/2024 12:00:00 AM,0.39846472
586305222,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/18/2024 12:00:00 AM,0.39846472
586305251,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/18/2024 12:00:00 AM,0.39846472
586305319,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/18/2024 12:00:00 AM,0.39846472
586418247,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/16/2024 12:00:00 AM,0.96130117
586418290,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/18/2024 12:00:00 AM,0.39846472
586418306,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/19/2024 12:00:00 AM,0.39846472
586418326,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/19/2024 12:00:00 AM,0.39846472
586418346,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/19/2024 12:00:00 AM,0.39846472
586418379,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/19/2024 12:00:00 AM,0.39846472
586418414,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/19/2024 12:00:00 AM,0.39846472
586418439,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/19/2024 12:00:00 AM,0.39846472
586418451,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/19/2024 12:00:00 AM,0.39846472
586418478,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/19/2024 12:00:00 AM,0.39846472
586418501,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/19/2024 12:00:00 AM,0.39846472
586528610,Chad,TCD,TD17,Wadi Fira,TD1703,Kobé,7,8/22/2024 12:00:00 AM,0.90134614
586418510,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/19/2024 12:00:00 AM,0.39846472
586418518,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/19/2024 12:00:00 AM,0.39846472
586418538,Chad,TCD,TD19,Barh-El-Gazel,TD1903,Barh-El-Gazel Ouest,7,8/19/2024 12:00:00 AM,0.39846472
586526513,Chad,TCD,TD17,Wadi Fira,TD1703,Kobé,7,8/22/2024 12:00:00 AM,0.90134614
586526519,Chad,TCD,TD17,Wadi Fira,TD1703,Kobé,7,8/22/2024 12:00:00 AM,0.90134614
586526715,Chad,TCD,TD17,Wadi Fira,TD1703,Kobé,7,8/22/2024 12:00:00 AM,0.90134614
586526722,Chad,TCD,TD17,Wadi Fira,TD1703,Kobé,7,8/22/2024 12:00:00 AM,0.90134614
586526731,Chad,TCD,TD17,Wadi Fira,TD1703,Kobé,7,8/22/2024 12:00:00 AM,0.90134614
586528616,Chad,TCD,TD17,Wadi Fira,TD1703,Kobé,7,8/22/2024 12:00:00 AM,0.90134614
586528624,Chad,TCD,TD17,Wadi Fira,TD1703,Kobé,7,8/22/2024 12:00:00 AM,0.90134614
586528654,Chad,TCD,TD17,Wadi Fira,TD1703,Kobé,7,8/22/2024 12:00:00 AM,0.90134614
586528674,Chad,TCD,TD17,Wadi Fira,TD1703,Kobé,7,8/22/2024 12:00:00 AM,0.90134614
586528777,Chad,TCD,TD17,Wadi Fira,TD1703,Kobé,7,8/22/2024 12:00:00 AM,0.90134614
586573896,Chad,TCD,TD17,Wadi Fira,TD1701,Biltine,7,8/20/2024 12:00:00 AM,1.3732955
586573958,Chad,TCD,TD17,Wadi Fira,TD1701,Biltine,7,8/20/2024 12:00:00 AM,1.3732955
586574102,Chad,TCD,TD17,Wadi Fira,TD1701,Biltine,7,8/20/2024 12:00:00 AM,1.3732955
586574139,Chad,TCD,TD17,Wadi Fira,TD1701,Biltine,7,8/20/2024 12:00:00 AM,1.3732955
586574263,Chad,TCD,TD17,Wadi Fira,TD1701,Biltine,7,8/20/2024 12:00:00 AM,1.3732955
586574849,Chad,TCD,TD17,Wadi Fira,TD1701,Biltine,7,8/20/2024 12:00:00 AM,1.3732955
586574892,Chad,TCD,TD17,Wadi Fira,TD1701,Biltine,7,8/20/2024 12:00:00 AM,1.3732955
586574899,Chad,TCD,TD17,Wadi Fira,TD1701,Biltine,7,8/21/2024 12:00:00 AM,1.3732955
586575811,Chad,TCD,TD17,Wadi Fira,TD1701,Biltine,7,8/20/2024 12:00:00 AM,1.3732955
586575899,Chad,TCD,TD17,Wadi Fira,TD1701,Biltine,7,8/20/2024 12:00:00 AM,1.3732955
586576192,Chad,TCD,TD17,Wadi Fira,TD1701,Biltine,7,8/21/2024 12:00:00 AM,1.3732955
586791094,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586791120,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586791187,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586791197,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586791212,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586791223,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586791237,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586791255,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586791261,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586791271,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586791288,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586791312,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586791335,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586791378,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586791408,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586791426,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586791440,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586791450,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586791456,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586791460,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586791471,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586791482,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586791491,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586791533,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586791551,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586791559,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586791578,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586791605,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586791619,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586791630,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586791646,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586791666,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586791673,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/23/2024 12:00:00 AM,0.6193082
586791696,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/23/2024 12:00:00 AM,0.6193082
586791708,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586791721,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586791722,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/23/2024 12:00:00 AM,0.6193082
586792056,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792071,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792088,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792104,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792131,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792145,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792164,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792207,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792215,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792254,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792281,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792301,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792327,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792455,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792346,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792355,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792395,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792443,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586792457,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586792473,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586792478,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792503,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586792511,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792525,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586792537,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792565,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586792725,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/23/2024 12:00:00 AM,0.6193082
586792574,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792582,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586792597,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586792626,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/20/2024 12:00:00 AM,0.96130117
586792658,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586792672,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/23/2024 12:00:00 AM,0.6193082
586792694,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/23/2024 12:00:00 AM,0.6193082
586792701,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/23/2024 12:00:00 AM,0.6193082
586792706,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/23/2024 12:00:00 AM,0.6193082
586792727,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792742,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792752,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792783,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792807,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792823,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792848,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792896,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792928,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792942,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/21/2024 12:00:00 AM,0.6193082
586792965,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586792978,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586792991,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586793005,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586823539,Chad,TCD,TD07,Lac,TD0701,Mamdi,7,8/23/2024 12:00:00 AM,0.482937
586823545,Chad,TCD,TD07,Lac,TD0701,Mamdi,7,8/23/2024 12:00:00 AM,0.482937
586823552,Chad,TCD,TD07,Lac,TD0701,Mamdi,7,8/23/2024 12:00:00 AM,0.482937
586823567,Chad,TCD,TD07,Lac,TD0701,Mamdi,7,8/23/2024 12:00:00 AM,0.482937
586823728,Chad,TCD,TD07,Lac,TD0701,Mamdi,7,8/23/2024 12:00:00 AM,0.482937
586823729,Chad,TCD,TD07,Lac,TD0701,Mamdi,7,8/23/2024 12:00:00 AM,0.482937
586823739,Chad,TCD,TD07,Lac,TD0701,Mamdi,7,8/23/2024 12:00:00 AM,0.482937
586823760,Chad,TCD,TD07,Lac,TD0701,Mamdi,7,8/23/2024 12:00:00 AM,0.482937
586824436,Chad,TCD,TD07,Lac,TD0701,Mamdi,7,8/13/2024 12:00:00 AM,0.482937
586824442,Chad,TCD,TD07,Lac,TD0701,Mamdi,7,8/23/2024 12:00:00 AM,0.482937
586824455,Chad,TCD,TD07,Lac,TD0701,Mamdi,7,8/23/2024 12:00:00 AM,0.482937
586824462,Chad,TCD,TD07,Lac,TD0701,Mamdi,7,8/23/2024 12:00:00 AM,0.482937
586829210,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586829212,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586829214,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586829215,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586829216,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/22/2024 12:00:00 AM,0.6193082
586829218,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/23/2024 12:00:00 AM,0.6193082
586829219,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/23/2024 12:00:00 AM,0.6193082
586829222,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/23/2024 12:00:00 AM,0.6193082
586829227,Chad,TCD,TD06,Kanem,TD0601,Kanem,7,8/23/2024 12:00:00 AM,0.96130117
586829229,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/23/2024 12:00:00 AM,0.6193082
586829230,Chad,TCD,TD06,Kanem,TD0602,Nord Kanem,7,8/23/2024 12:00:00 AM,0.6193082
586832702,Chad,TCD,TD17,Wadi Fira,TD1703,Kobé,7,8/23/2024 12:00:00 AM,0.90134614
586832703,Chad,TCD,TD17,Wadi Fira,TD1703,Kobé,7,8/23/2024 12:00:00 AM,0.90134614
